vehicle_id,Body_Type,Global_Sales_Sub-Segment,Brand,Nameplate,Driven_Wheels,Transmission,Turbo,Fuel_Type,PropSysDesign,Plugin,Registration_Type,Generation_Year,Length,Height,Width,Engine_KW,No_of_Gears,Curb_Weight,CO2,Fuel_cons_combined,date,country_name,year
50692,van,van,dongfeng,fengguang,front,manual,non turbo,gas,ice,no,Passenger Cars,2013.0,4400.0,1770.0,1720.0,80.0,5.0,1434.0858811132111,175.15202686202687,7.703103466121218,2018-06-01,China,2018
50693,suv,suv,bmw,x2,rear,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4379.0,1560.0,1824.0,141.0,7.0,1742.7437416853302,187.89821944658152,9.258862052730695,2018-06-01,China,2018
50694,roadster,sport,mazda,mx-5,rear,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,3915.0,1230.0,1735.0,135.0,6.0,1105.0,156.0,6.9,2018-06-01,Germany,2018
50695,suv,suv,audi,q5,awd,automatic,turbo,gas,ice,no,Passenger Cars,2009.0,4765.0,1659.0,1893.0,140.0,7.0,1847.596189693392,148.3202374088963,6.865548674500892,2018-06-01,China,2018
50696,sedan,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4635.0,1435.0,1777.0,125.0,7.0,1580.0,142.0,5.4,2018-06-01,Germany,2018
50697,sedan,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4635.0,1435.0,1777.0,125.0,7.0,1580.0,145.0,5.5,2018-06-01,Germany,2018
50698,roadster,sport,lotus,exige,rear,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4084.0,1129.0,1802.0,258.0,6.0,935.0,235.0,10.1,2018-06-01,Germany,2018
50699,pickup,pup,honda,ridgeline,unknown,automatic,non turbo,gas,ice,no,Passenger Cars,2005.0,5334.0,1798.0,1996.0,209.0,5.0,2048.0,284.55333333333334,11.2,2018-06-01,USA,2018
50700,coupe,car,mercedes-benz,c-class,awd,automatic,turbo,gas,mild-hybrid,no,Passenger Cars,2013.0,4686.0,1405.0,1810.0,135.0,9.0,1660.0,150.0,6.6,2018-06-01,Germany,2018
50701,coupe,sport,porsche,911,rear,manual,turbo,gas,ice,no,Passenger Cars,2011.0,4528.0,1284.0,1852.0,331.0,7.0,1525.0,212.0,9.4,2018-06-01,USA,2018
50702,suv,suv,guangzhou auto,(trumpchi) gs4,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4525.0,1685.0,1852.0,112.0,6.0,1486.2641218855026,259.53333333333325,12.747222222222225,2018-06-01,China,2018
50703,wagon,car,mazda,6,front,automatic,turbo,diesel,ice,no,Passenger Cars,2012.0,4805.0,1480.0,1840.0,135.0,6.0,1495.0,116.0,4.4,2018-06-01,Germany,2018
50704,coupe,sport,dodge,challenger,rear,unknown,unknown,gas,ice,no,Passenger Cars,2008.0,4727.686560293899,1605.6961073467596,1869.380888888889,527.0,6.0,1770.6497705949655,314.4645238095239,14.570962962962966,2018-06-01,Germany,2018
50705,wagon,car,bmw,5-series,rear,unknown,unknown,diesel,ice,no,Passenger Cars,2016.0,4857.068076875352,1482.6410881529362,1838.214390451833,183.0,7.0,1769.3464684811313,166.78940069190074,7.325186406186403,2018-06-01,Germany,2018
50706,van,van,mercedes-benz,sprinter,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2018.0,5932.0,2371.0,1993.0,120.0,7.0,2235.0,178.0,6.8,2018-06-01,Germany,2018
50707,hatchback,car,kia,ceeâ´d,front,manual,non turbo,gas,ice,no,Passenger Cars,2018.0,4310.0,1447.0,1800.0,73.0,6.0,1270.0,145.0,6.4,2018-06-01,Germany,2018
50708,suv,suv,jeep,grand cherokee,awd,automatic,unknown,gas,ice,no,Passenger Cars,2010.0,4859.0,1755.0,1958.0,527.0,8.0,2326.990968139717,269.1637588863145,12.856148295120516,2018-06-01,USA,2018
50709,sedan,car,mercedes-benz,c-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4756.0,1426.0,1839.0,287.0,9.0,1705.0,208.0,9.1,2018-06-01,Germany,2018
50710,hatchback,car,kia,ceeâ´d,front,manual,non turbo,gas,ice,no,Passenger Cars,2018.0,4310.0,1447.0,1800.0,73.0,6.0,1270.0,137.0,6.0,2018-06-01,Germany,2018
50711,coupe,sport,porsche,911,rear,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4528.0,1284.0,1852.0,331.0,7.0,1545.0,188.0,8.3,2018-06-01,USA,2018
50712,van,van,volkswagen,crafter,front,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,6204.0,2330.0,2098.0,130.0,8.0,2122.0,183.1708333333333,7.507897520380061,2018-06-01,Germany,2018
50713,mpv,mpv,bmw,2-srs,front,automatic,turbo,gas,ice,no,Passenger Cars,2014.0,4364.0,1600.0,1800.0,141.0,8.0,1468.4106835265518,133.00467284622567,5.888424006115392,2018-06-01,China,2018
50714,convertible,car,mercedes-benz,c-class,awd,automatic,turbo,gas,mild-hybrid,no,Passenger Cars,2013.0,4686.0,1409.0,1810.0,135.0,9.0,1800.0,156.0,6.8,2018-06-01,Germany,2018
50715,suv,suv,chery,tiggo 7,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4505.0,1670.0,1837.0,112.0,6.0,1604.697004796077,191.7,9.070777777777778,2018-06-01,China,2018
50716,van,van,volkswagen,caddy,front,manual,turbo,gas,ice,no,Passenger Cars,2003.0,4878.0,1872.0,1793.0,75.0,5.0,1351.0,123.0,5.3,2018-06-01,Germany,2018
50717,sedan,car,geely-emgrand,binrui,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4680.0,1460.0,1785.0,98.0,6.0,1475.3679363744684,175.0190476190476,7.989444444444443,2018-06-01,China,2018
50718,suv,suv,borgward,bx7,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4715.0,1687.0,1923.0,180.0,6.0,1814.0920833746163,373.9953703703704,15.92066666666667,2018-06-01,China,2018
50719,pickup,pup,honda,ridgeline,front,automatic,non turbo,gas,ice,no,Passenger Cars,2005.0,5334.0,1783.0,1996.0,209.0,5.0,1930.0,277.78849673202615,10.7,2018-06-01,USA,2018
50720,hatchback,car,ford,mondeo,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4871.0,1482.0,1852.0,121.0,6.0,1485.0,163.0,7.3,2018-06-01,Germany,2018
50721,suv,suv,borgward,bx7,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4715.0,1690.0,1910.0,165.0,6.0,1805.7489603587424,373.9953703703704,15.92066666666667,2018-06-01,China,2018
50722,wagon,car,mercedes-benz,cla,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1453.0,1777.0,125.0,7.0,1555.0,145.0,5.5,2018-06-01,Germany,2018
50723,hatchback,car,honda,civic,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,93.0,7.0,1229.0,110.0,4.8,2018-06-01,Germany,2018
50724,suv,suv,beijing auto,bj40,awd,manual,turbo,gas,ice,no,Passenger Cars,2014.0,4645.0,1871.0,1925.0,150.0,5.0,1649.5026728844916,275.56666666666666,12.931666666666667,2018-06-01,China,2018
50725,suv,suv,subaru,ascent,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4999.0,1819.0,1912.6786640244293,190.0,7.0,2088.0,244.0,10.2,2018-06-01,USA,2018
50726,mpv,mpv,opel,zafira,front,manual,turbo,gas,ice,no,Passenger Cars,2011.0,4666.0,1660.0,1884.0,125.0,6.0,1664.0,160.0,6.6,2018-06-01,Germany,2018
50727,suv,suv,subaru,ascent,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4999.0,1819.0,1902.2786640244294,190.0,7.0,2041.0,245.0,10.2,2018-06-01,USA,2018
50728,roadster,sport,mercedes-benz,slc,rear,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4143.0,1301.0,1810.0,287.0,9.0,1595.0,186.0,8.2,2018-06-01,Germany,2018
50729,suv,suv,subaru,ascent,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4999.0,1819.0,1902.2786640244294,190.0,7.0,2041.0,244.0,10.2,2018-06-01,USA,2018
50730,suv,suv,subaru,ascent,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4999.0,1819.0,1902.408664024429,190.0,7.0,2017.0,235.0,9.8,2018-06-01,USA,2018
50731,suv,suv,subaru,ascent,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4999.0,1819.0,1902.408664024429,190.0,7.0,2009.0,235.0,9.8,2018-06-01,USA,2018
50732,suv,suv,honda,cr-v,front,manual,turbo,gas,ice,no,Passenger Cars,2016.0,4600.0,1679.0,1855.0,127.0,6.0,1523.0,143.0,6.3,2018-06-01,Germany,2018
50733,coupe,car,mercedes-benz,c-class,awd,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4686.0,1405.0,1810.0,287.0,9.0,1750.0,212.0,9.2,2018-06-01,Germany,2018
50734,van,van,opel,combo,front,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4753.0,1880.0,1848.0,56.0,5.0,1540.0,108.0,4.2,2018-06-01,Germany,2018
50735,suv,suv,changan,cs95,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4949.0,1785.0,1930.0,171.0,6.0,2018.3948809523806,280.1928571428571,13.140666666666668,2018-06-01,China,2018
50736,suv,suv,ford,ecosport,front,manual,turbo,diesel,ice,no,Passenger Cars,2012.0,4096.0,1653.0,1765.0,92.0,6.0,1384.6258757547712,113.0,4.5,2018-06-01,Germany,2018
50737,sedan,car,honda,insight,front,automatic,non turbo,gas,hybrid-full,no,Passenger Cars,2018.0,4663.0,1412.0,1763.5446454463056,80.0,7.0,1355.0,30.0,4.5,2018-06-01,USA,2018
50738,wagon,car,mercedes-benz,c-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,110.0,9.0,1615.0,123.0,4.7,2018-06-01,Germany,2018
50739,wagon,car,mercedes-benz,c-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,110.0,9.0,1615.0,114.0,4.7,2018-06-01,Germany,2018
50740,suv,suv,opel,crossland x,front,manual,non turbo,gas,ice,no,Passenger Cars,2017.0,4212.0,1605.0,1765.0,60.0,5.0,1163.0,114.0,5.1,2018-06-01,Germany,2018
50741,pickup,car,toyota,tacoma,unknown,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,5392.629960896542,1785.1938666024032,1892.4700183516104,207.0,6.0,1999.396722721723,230.08571428571426,12.533347444698705,2018-06-01,USA,2018
50742,hatchback,car,renault,megane,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4359.0,1438.0,1814.0,85.0,6.0,1280.0,120.0,5.4,2018-06-01,Germany,2018
50743,suv,suv,land rover,range rover,awd,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4999.0,1835.0,2073.0,416.0,8.0,2514.0,294.0,12.8,2018-06-01,Germany,2018
50744,suv,suv,land rover,discovery,awd,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4970.0,1846.0,1990.0,221.0,8.0,2093.0,216.0,9.5,2018-06-01,Germany,2018
50745,sedan,car,volkswagen,lavida,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4670.0,1474.0,1806.0,110.0,7.0,1345.9409818319027,123.18815862500072,5.4146818447877125,2018-06-01,China,2018
50746,van,van,volkswagen,transporter,awd,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,5304.0,2477.0,1904.0,150.0,7.0,2134.0,212.0,9.2,2018-06-01,Germany,2018
50747,suv,suv,hyundai,santa fe,front,manual,non turbo,gas,ice,no,Passenger Cars,2018.0,4700.0,1685.0,1880.0,138.0,6.0,1708.0,218.0,9.4,2018-06-01,Germany,2018
50748,coupe,sport,chevrolet,camaro,rear,unknown,unknown,gas,ice,no,Passenger Cars,2015.0,4618.189839120373,1369.4329807692304,1862.4341783216778,485.0,7.0,1584.036353174603,285.3296031746032,13.523833333333334,2018-06-01,Germany,2018
50749,van,van,opel,movano,front,manual,turbo,diesel,ice,no,Passenger Cars,2010.0,5548.0,2499.0,2070.0,125.0,6.0,2225.0,173.0,6.6,2018-06-01,Germany,2018
50750,hatchback,car,honda,civic,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,93.0,6.0,1229.0,110.0,4.8,2018-06-01,Germany,2018
50751,suv,suv,infiniti,qx30,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4425.0,1505.0,1815.0,115.0,7.0,1509.1719931180191,176.71975954738338,8.841291274325172,2018-06-01,China,2018
50752,sedan,car,volkswagen,bora,front,automatic,non turbo,gas,ice,no,Passenger Cars,2015.0,4663.0,1462.0,1815.0,85.0,6.0,1445.2334610351636,173.18693693693692,8.314358465608466,2018-06-01,China,2018
50753,pickup,pup,toyota,tundra,unknown,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,5814.0,1930.0,2029.0,231.0,5.0,2313.0,318.36666666666673,14.7,2018-06-01,USA,2018
50754,sedan,car,volkswagen,bora,front,manual,non turbo,gas,ice,no,Passenger Cars,2015.0,4663.0,1462.0,1815.0,85.0,5.0,1452.5759884338636,173.4502777777778,8.252938114772176,2018-06-01,China,2018
50755,pickup,pup,nissan,navara,rear,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,5300.0,1805.0,1850.0,140.0,6.0,2073.0,167.0,6.3,2018-06-01,Germany,2018
50756,hatchback,car,ford,mondeo,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4871.0,1482.0,1852.0,121.0,6.0,1485.0,144.0,6.3,2018-06-01,Germany,2018
50757,suv,suv,ford,ecosport,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4096.0,1653.0,1765.0,74.0,6.0,1280.0,120.0,5.3,2018-06-01,Germany,2018
50758,hatchback,car,seat,leon,front,automatic,turbo,cng,ice,no,Passenger Cars,2012.0,4282.0,1459.0,1816.0,81.0,7.0,1388.0,123.0,4.5,2018-06-01,Germany,2018
50759,hatchback,car,honda,civic,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,93.0,6.0,1275.0,110.0,4.8,2018-06-01,Germany,2018
50760,wagon,car,ford,mondeo,front,manual,turbo,gas,ice,no,Passenger Cars,2012.0,4867.0,1501.0,1852.0,121.0,6.0,1504.0,145.0,6.4,2018-06-01,Germany,2018
50761,wagon,car,lada,vesta,front,automatic,non turbo,gas,ice,no,Passenger Cars,2015.0,4410.0,1508.0,1764.0,75.0,5.0,1250.0,228.0,6.9,2018-06-01,Germany,2018
50762,suv,suv,jaguar,e-pace,awd,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4411.0,1649.0,1900.0,147.0,9.0,1815.6331503814774,162.56525772141944,7.674912466550398,2018-06-01,China,2018
50763,hatchback,car,honda,civic,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,93.0,7.0,1275.0,110.0,4.8,2018-06-01,Germany,2018
50764,hatchback,car,peugeot,508,front,automatic,turbo,diesel,ice,no,Passenger Cars,2018.0,4750.0,1403.0,1859.0,130.0,8.0,1535.0,124.0,4.7,2018-06-01,Germany,2018
50765,suv,suv,geely,vision x6,front,automatic,turbo,gas,ice,no,Passenger Cars,2016.0,4500.0,1707.0,1834.0,98.0,8.0,1780.655714285714,265.2844444444444,12.239,2018-06-01,China,2018
50766,mpv,mpv,mercedes-benz,b-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2011.0,4393.0,1557.0,1786.0,125.0,7.0,1575.0,152.0,5.8,2018-06-01,Germany,2018
50767,hatchback,car,honda,civic,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4518.0,1434.0,1799.0,93.0,7.0,1275.0,117.0,5.1,2018-06-01,Germany,2018
50768,hatchback,car,opel,astra,front,manual,turbo,gas,ice,no,Passenger Cars,2015.0,4370.0,1485.0,1809.0,66.0,5.0,1263.0,107.0,4.4,2018-06-01,Germany,2018
50769,wagon,car,mercedes-benz,cla,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4640.0,1453.0,1777.0,125.0,7.0,1555.0,142.0,5.4,2018-06-01,Germany,2018
50770,suv,suv,volkswagen,tiguan,awd,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4486.0,1643.0,1839.0,132.0,7.0,1621.15654021994,160.12869484316857,7.1747856870465485,2018-06-01,China,2018
50771,hatchback,car,peugeot,308,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4253.0,1457.0,1804.0,75.0,6.0,1235.0,98.0,3.7,2018-06-01,Germany,2018
50772,mpv,mpv,mercedes-benz,b-class,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2011.0,4393.0,1557.0,1786.0,125.0,7.0,1575.0,152.0,5.9,2018-06-01,Germany,2018
50773,suv,suv,bmw,x4,awd,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4752.0,1621.0,1918.0,265.0,8.0,1961.0,199.43456764761365,8.858283097244632,2018-06-01,USA,2018
50774,wagon,car,ford,mondeo,front,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4867.0,1501.0,1852.0,121.0,6.0,1504.0,168.0,7.5,2018-06-01,Germany,2018
50775,suv,suv,volkswagen,t-roc,front,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4318.0,1582.0,1819.0,110.0,7.0,1415.921171953932,127.23197738054294,5.882911032475977,2018-06-01,China,2018
50776,hatchback,car,peugeot,508,front,automatic,turbo,diesel,ice,no,Passenger Cars,2018.0,4750.0,1403.0,1859.0,120.0,8.0,1535.0,120.0,4.5,2018-07-01,Germany,2018
50777,hatchback,car,citroen,c4 cactus,front,unknown,unknown,diesel,ice,no,Passenger Cars,2013.0,4395.135781902367,1529.7023712121213,1772.7771734651838,75.0,6.0,1479.6810934065936,218.4638888888889,12.18348611111111,2018-07-01,Germany,2018
50778,coupe,sport,bmw,8-series,awd,unknown,unknown,diesel,ice,no,Passenger Cars,2018.0,4882.026180270943,1536.7236666666658,1894.4381428571426,235.0,7.0,1890.0990277777773,255.22222222222214,10.445016018306637,2018-07-01,Germany,2018
50779,suv,suv,infiniti,qx60,front,automatic,non turbo,gas,ice,no,Passenger Cars,2012.0,5095.0,1742.0,1961.0,220.0,7.0,1961.0,256.0,10.7,2018-07-01,USA,2018
50780,coupe,sport,lotus,exige,rear,unknown,unknown,gas,ice,no,Passenger Cars,2012.0,4493.531845662143,1440.776265151515,1819.8114039555212,306.0,6.0,1491.673388888889,283.2818253968253,13.496866666666666,2018-07-01,Germany,2018
50781,coupe,sport,dodge,challenger,rear,unknown,unknown,gas,ice,no,Passenger Cars,2008.0,4727.686560293899,1611.497238299141,1869.1888888888889,362.0,6.0,1770.6397705949662,314.4645238095239,14.544666666666664,2018-07-01,Germany,2018
50782,coupe,sport,porsche,911,awd,automatic,turbo,gas,ice,no,Passenger Cars,2011.0,4499.0,1298.0,1852.0,309.0,7.0,1535.9737431949884,192.7596610049072,8.279912953210347,2018-07-01,China,2018
50783,coupe,sport,porsche,911,rear,automatic,non turbo,gas,ice,no,Passenger Cars,2011.0,4528.0,1284.0,1852.0,331.0,7.0,1452.2968020964774,227.53519877941326,10.155728956228957,2018-07-01,China,2018
50784,hatchback,car,peugeot,508,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4750.0,1403.0,1859.0,165.0,8.0,1420.0,131.0,5.7,2018-07-01,Germany,2018
50785,wagon,car,audi,a6,awd,automatic,turbo,diesel,mild-hybrid,no,Passenger Cars,2018.0,4939.0,1467.0,1886.0,170.0,8.0,1965.0,155.0,5.8,2018-07-01,Germany,2018
50786,hatchback,car,peugeot,508,front,automatic,turbo,diesel,ice,no,Passenger Cars,2018.0,4750.0,1403.0,1859.0,96.0,8.0,1535.0,101.0,3.8,2018-07-01,Germany,2018
50787,hatchback,car,peugeot,508,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4750.0,1403.0,1859.0,133.0,8.0,1420.0,125.0,5.5,2018-07-01,Germany,2018
50788,suv,suv,infiniti,qx60,awd,automatic,non turbo,gas,ice,no,Passenger Cars,2012.0,5095.0,1742.0,1961.0,220.0,7.0,2024.0,256.0,10.7,2018-07-01,USA,2018
50789,hatchback,car,peugeot,508,front,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4750.0,1403.0,1859.0,96.0,6.0,1535.0,103.0,3.9,2018-07-01,Germany,2018
50790,suv,suv,hyundai,santa fe,awd,manual,turbo,diesel,ice,no,Passenger Cars,2018.0,4700.0,1685.0,1880.0,147.0,6.0,1914.0,159.0,6.0,2018-07-01,Germany,2018
50791,suv,suv,peugeot,2008,front,unknown,unknown,diesel,ice,no,Passenger Cars,2013.0,4465.822465397158,1672.7389285714282,1820.9367079917315,75.0,6.0,1474.0386124296192,211.89003267973857,10.623492647058821,2018-07-01,Germany,2018
50792,van,van,opel,vivaro,front,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,5399.0,1971.0,1956.0,92.0,6.0,1690.0,159.0,6.0,2018-07-01,Germany,2018
50793,suv,suv,ford,kuga,awd,automatic,turbo,gas,ice,no,Passenger Cars,2012.0,4524.0,1701.0,1838.0,129.0,6.0,1686.0,205.0,9.0,2018-07-01,Germany,2018
50794,van,mpv,ford,tourneo connect,front,manual,turbo,gas,ice,no,Passenger Cars,2013.0,4425.0,1847.0,1835.0,74.0,6.0,1529.0,135.0,5.9,2018-07-01,Germany,2018
50795,van,mpv,ford,tourneo connect,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4425.0,1847.0,1835.0,74.0,6.0,1662.0,118.0,4.5,2018-07-01,Germany,2018
50796,van,mpv,ford,tourneo connect,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4425.0,1847.0,1835.0,88.0,6.0,1669.0,118.0,4.5,2018-07-01,Germany,2018
50797,van,mpv,ford,tourneo connect,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4425.0,1847.0,1835.0,88.0,8.0,1687.0,130.0,5.0,2018-07-01,Germany,2018
50798,van,mpv,ford,tourneo connect,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4425.0,1847.0,1835.0,74.0,8.0,1706.0,127.0,4.8,2018-07-01,Germany,2018
50799,van,van,ford,tourneo courier,front,manual,turbo,diesel,ice,no,Passenger Cars,2014.0,4157.0,1741.0,1764.0,74.0,5.0,1342.0,117.0,4.5,2018-07-01,Germany,2018
50800,van,mpv,ford,tourneo connect,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4825.0,1847.0,1835.0,74.0,6.0,1751.0,122.0,4.7,2018-07-01,Germany,2018
50801,van,mpv,ford,tourneo connect,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4825.0,1847.0,1835.0,88.0,8.0,1775.0,135.0,5.2,2018-07-01,Germany,2018
50802,van,mpv,ford,tourneo connect,front,automatic,turbo,diesel,ice,no,Passenger Cars,2013.0,4825.0,1847.0,1835.0,74.0,8.0,1803.0,133.0,5.1,2018-07-01,Germany,2018
50803,van,van,nissan,nv200,front,automatic,non turbo,electricity,electric,yes,Passenger Cars,2009.0,4560.0,1841.25176797165,1755.0,80.0,0.0,1689.0,0.0,0.0,2018-07-01,Germany,2018
50804,sedan,car,mazda,3,front,manual,non turbo,gas,ice,no,Passenger Cars,2013.0,4470.0,1465.0,1795.0,88.0,6.0,1280.0,119.0,5.1,2018-07-01,Germany,2018
50805,coupe,car,mercedes-benz,e-class,rear,automatic,turbo,diesel,ice,no,Passenger Cars,2016.0,4826.0,1430.0,1860.0,210.0,9.0,1865.0,141.0,5.4,2018-07-01,Germany,2018
50806,van,van,citroen,berlingo,front,manual,turbo,gas,ice,no,Passenger Cars,2018.0,4380.0,1844.0,1848.0,81.0,5.0,1395.0,125.0,5.5,2018-07-01,Germany,2018
50807,van,mpv,ford,tourneo connect,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4825.0,1847.0,1835.0,88.0,6.0,1766.0,122.0,4.7,2018-07-01,Germany,2018
50808,suv,suv,toyota,c-hr,front,automatic,non turbo,gas,ice,no,Passenger Cars,2018.0,4405.0,1565.0,1795.0,126.0,10.0,1523.6610806058195,170.75000000000003,9.738333333333333,2018-07-01,China,2018
50809,hatchback,car,renault,megane,front,automatic,turbo,gas,ice,no,Passenger Cars,2015.0,4359.0,1438.0,1814.0,103.0,7.0,1280.0,122.0,5.6,2018-07-01,Germany,2018
50810,sedan,car,mazda,3,front,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,4470.0,1465.0,1795.0,88.0,6.0,1320.0,129.0,5.6,2018-07-01,Germany,2018
50811,suv,suv,cadillac,xt4,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4600.0,1627.0,1881.0,172.0,9.0,1752.7916488214707,219.31972222222225,9.485705988917305,2018-07-01,China,2018
50812,suv,suv,dongfeng,forthing t5,front,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4550.0,1725.0,1825.0,150.0,7.0,1805.1226334776334,202.85444444444445,9.450815295815298,2018-07-01,China,2018
50813,sedan,car,tesla,model 3,awd,automatic,non turbo,electricity,electric,yes,Passenger Cars,2017.0,4694.0,1436.0,1933.0,258.0,0.0,1847.0,0.0,0.0,2018-07-01,USA,2018
50814,mpv,mpv,honda,odyssey,front,automatic,non turbo,gas,ice,no,Passenger Cars,2013.0,4845.0,1697.0,1802.0,137.0,6.0,1626.908206546904,203.4020202020202,9.893610599078345,2018-07-01,China,2018
50815,sedan,car,tesla,model 3,awd,automatic,non turbo,electricity,electric,yes,Passenger Cars,2017.0,4694.0,1436.0,1933.0,340.0,0.0,1847.0,0.0,0.0,2018-07-01,USA,2018
50816,van,van,opel,movano,front,manual,turbo,diesel,ice,no,Passenger Cars,2010.0,5548.0,2499.0,2070.0,107.0,6.0,2159.0,200.0,7.7,2018-07-01,Germany,2018
50817,mpv,mpv,citroen,c4 picasso,front,manual,turbo,diesel,ice,no,Passenger Cars,2013.0,4438.0,1610.0,1826.0,96.0,6.0,1320.0,105.0,4.0,2018-07-01,Germany,2018
50818,suv,suv,hyundai,santa fe,awd,automatic,turbo,gas,ice,no,Passenger Cars,2018.0,4770.0,1705.0,1890.0,136.0,6.0,1907.0,215.0,9.3,2018-07-01,Germany,2018
50819,suv,suv,volvo,xc40,awd,automatic,turbo,gas,ice,no,Passenger Cars,2017.0,4425.0,1652.0,1863.0,140.0,8.0,1738.1358996112203,155.8578388603241,6.7413637470782914,2018-07-01,China,2018
50820,suv,suv,volvo,xc90,awd,automatic,turbo,gas,hybrid-full,yes,Passenger Cars,2014.0,4950.0,1775.0,1931.0,223.0,8.0,2319.0,56.0,2.5,2018-07-01,Germany,2018
50821,van,mpv,peugeot,traveller,front,manual,turbo,diesel,ice,no,Passenger Cars,2015.0,4606.0,1881.0,1920.0,88.0,6.0,1611.0,127.0,4.8,2018-07-01,Germany,2018
50822,wagon,car,mercedes-benz,c-class,rear,automatic,turbo,gas,ice,no,Passenger Cars,2013.0,4702.0,1457.0,1810.0,190.0,9.0,1595.0,146.0,6.6,2018-07-01,Germany,2018
50823,suv,suv,volvo,xc40,awd,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4425.0,1652.0,1863.0,110.0,8.0,1824.0,139.0,5.5,2018-07-01,Germany,2018
50824,suv,suv,volvo,xc40,front,automatic,turbo,diesel,ice,no,Passenger Cars,2017.0,4425.0,1652.0,1863.0,110.0,8.0,1824.0,131.0,5.5,2018-07-01,Germany,2018
